Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
raleigh,Raleigh,<p>Raleighは軽量で頑丈なチタンフレームのメガネです。ミラー脚の設計も優れており、オーバル形状のフレームが顔を包み込み、快適な装着感を提供します。高品質な素材で作られているので、長時間の使用でも疲れにくく、長くご愛用いただけます。</p>,Primeparticle,,眼镜框,"Ash Grey, Black, Cerulean Blue, Eyeglasses, Full-Rim, Men, Silver, Small:128-134mm, Unisex, Women, YCRF_eyewear, ¥6000 - ¥7999, アッシュグレー, シルバー, セルリアンブルー, ブラック",TRUE,カラー,ブラック,,,,,185732-C1,8,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/raleigh-eyeglasses-185732-c1-or-prime-particle-1.jpg?v=1723136101,1,Raleigh,FALSE,Raleigh | Primeparticle,Raleighは軽量で頑丈なチタンフレームのメガネです。ミラー脚の設計も優れており、オーバル形状のフレームが顔を包み込み、快適な装着感を提供します。高品質な素材で作られているので、長時間の使用でも疲れにくく、長くご愛用いただけます。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/raleigh-eyeglasses-185732-c1-or-prime-particle-1.jpg?v=1723136101,,,,,,active
raleigh,,,,,,,,,アッシュグレー,,,,,185732-C2,8,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/raleigh-eyeglasses-185732-c2-or-prime-particle-3.jpg?v=1723136101,,,,,,active
raleigh,,,,,,,,,セルリアンブルー,,,,,185732-C3,8,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/raleigh-eyeglasses-185732-c3-or-prime-particle-5.jpg?v=1723136101,,,,,,active
raleigh,,,,,,,,,シルバー,,,,,185732-C4,8,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/raleigh-eyeglasses-185732-c4-or-prime-particle-8.jpg?v=1723136101,,,,,,active
quinn,Quinn,<p>Quinnはチタン製フレームとミラー脚でしっかりとしたスクエア型のメガネです。軽くて丈夫で、全ての顔型にフィットし、快適な装着感を提供します。</p>,Primeparticle,,眼镜框,"Ash Grey, Black, Cocoa Brown, Eyeglasses, Full-Rim, Gold, Large:140+mm, Men, Silver, Unisex, Women, YCRF_eyewear, ¥6000 - ¥7999, アッシュグレー, ココアブラウン, ゴールド, シルバー, ブラック",TRUE,カラー,ブラック,,,,,KJ53-C1,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/quinn-eyeglasses-kj53-c1-or-prime-particle-1.jpg?v=1723136092,1,Quinn,FALSE,Quinn | Primeparticle,Quinnはチタン製フレームとミラー脚でしっかりとしたスクエア型のメガネです。軽くて丈夫で、全ての顔型にフィットし、快適な装着感を提供します。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/quinn-eyeglasses-kj53-c1-or-prime-particle-1.jpg?v=1723136092,,,,,,active
quinn,,,,,,,,,アッシュグレー,,,,,KJ53-C2,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/quinn-eyeglasses-kj53-c2-or-prime-particle-3.jpg?v=1723136092,,,,,,active
quinn,,,,,,,,,ゴールド,,,,,KJ53-C3,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/quinn-eyeglasses-kj53-c3-or-prime-particle-5.jpg?v=1723136092,,,,,,active
quinn,,,,,,,,,シルバー,,,,,KJ53-C4,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/quinn-eyeglasses-kj53-c4-or-prime-particle-7.jpg?v=1723136093,,,,,,active
quinn,,,,,,,,,ココアブラウン,,,,,KJ53-C5,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/quinn-eyeglasses-kj53-c5-or-prime-particle-10.jpg?v=1723136093,,,,,,active
piper,Piper,<p>ピパーは、チタン製のフレームとミラー脚が特徴のメガネです。ラウンドのフレームが、顔にフィットし、快適な装着感をもたらします。チタンの軽量性と耐久性により、長時間の使用にも最適です。</p>,Primeparticle,,眼镜框,"Ash Grey, Black, Cocoa Brown, Eyeglasses, Full-Rim, Gold, Medium:135-139mm, Men, Silver, Unisex, Women, YCRF_eyewear, ¥6000 - ¥7999, アッシュグレー, ココアブラウン, ゴールド, シルバー, ブラック",TRUE,カラー,ブラック,,,,,KJ50-C1,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/piper-eyeglasses-kj50-c1-or-prime-particle-1.jpg?v=1723136087,1,Piper,FALSE,Piper | Primeparticle,ピパーは、チタン製のフレームとミラー脚が特徴のメガネです。ラウンドのフレームが、顔にフィットし、快適な装着感をもたらします。チタンの軽量性と耐久性により、長時間の使用にも最適です。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/piper-eyeglasses-kj50-c1-or-prime-particle-1.jpg?v=1723136087,,,,,,active
piper,,,,,,,,,アッシュグレー,,,,,KJ50-C2,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/piper-eyeglasses-kj50-c2-or-prime-particle-3.jpg?v=1723136087,,,,,,active
piper,,,,,,,,,ゴールド,,,,,KJ50-C3,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/piper-eyeglasses-kj50-c3-or-prime-particle-5.jpg?v=1723136087,,,,,,active
piper,,,,,,,,,シルバー,,,,,KJ50-C4,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/piper-eyeglasses-kj50-c4-or-prime-particle-7.jpg?v=1723136087,,,,,,active
piper,,,,,,,,,ココアブラウン,,,,,KJ50-C5,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/piper-eyeglasses-kj50-c5-or-prime-particle-10.jpg?v=1723136085,,,,,,active
parnell,Parnell,<p>Parnellは、丈夫で軽量なチタン製のフレームとミラー脚を使用したスクエア型のメガネです。高品質のフルリムは、快適な着用感を提供し、長時間の使用でも疲れにくく、ファッション性も高めます。</p>,Primeparticle,,眼镜框,"Black, Black Silver, Charcoal Grey, Chestnut Brown, Ever Green, Eyeglasses, Full-Rim, Gold, Indigo, Large:140+mm, Men, Steel Grey, Unisex, Women, YCRF_eyewear, ¥6000 - ¥7999, インディゴ, エバーグリーン, ゴールド, スチールグレー, チェスナットブラウン, チャコールグレー, ブラック, ブラックシルバー",TRUE,カラー,チャコールグレー,,,,,DTX104-C1,14,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/parnell-eyeglasses-dtx104-c1-or-prime-particle-1.jpg?v=1723136056,1,Parnell,FALSE,Parnell | Primeparticle,Parnellは、丈夫で軽量なチタン製のフレームとミラー脚を使用したスクエア型のメガネです。高品質のフルリムは、快適な着用感を提供し、長時間の使用でも疲れにくく、ファッション性も高めます。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/parnell-eyeglasses-dtx104-c1-or-prime-particle-1.jpg?v=1723136056,,,,,,active
parnell,,,,,,,,,ブラック,,,,,DTX104-C2,14,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/parnell-eyeglasses-dtx104-c2-or-prime-particle-3.jpg?v=1723136056,,,,,,active
parnell,,,,,,,,,ブラックシルバー,,,,,DTX104-C3,14,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/parnell-eyeglasses-dtx104-c3-or-prime-particle-5.jpg?v=1723136056,,,,,,active
parnell,,,,,,,,,スチールグレー,,,,,DTX104-C4,14,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/parnell-eyeglasses-dtx104-c4-or-prime-particle-7.jpg?v=1723136056,,,,,,active
parnell,,,,,,,,,ゴールド,,,,,DTX104-C5,14,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/parnell-eyeglasses-dtx104-c5-or-prime-particle-9.jpg?v=1723136056,,,,,,active
parnell,,,,,,,,,インディゴ,,,,,DTX104-C6,14,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/parnell-eyeglasses-dtx104-c6-or-prime-particle-11.jpg?v=1723136056,,,,,,active
parnell,,,,,,,,,エバーグリーン,,,,,DTX104-C7,14,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/parnell-eyeglasses-dtx104-c7-or-prime-particle-14.jpg?v=1723136056,,,,,,active
parnell,,,,,,,,,チェスナットブラウン,,,,,DTX104-C8,14,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/parnell-eyeglasses-dtx104-c8-or-prime-particle-16.jpg?v=1723136056,,,,,,active
paris,Paris,<p>Parisは、軽量で丈夫なチタンのフレームとミラーレッグを採用したスクエアのデザインのメガネです。鼻パッドは調整可能でフィット感を調整できます。フレームレスのデザインが、スタイリッシュな印象を与えます。 </p>,Primeparticle,,眼镜框,"Ash Grey, Black, Cocoa Brown, Eyeglasses, Gold, Large:140+mm, Men, Rimless, Silver, Unisex, Women, YCRF_eyewear, ¥6000 - ¥7999, アッシュグレー, ココアブラウン, ゴールド, シルバー, ブラック",TRUE,カラー,ブラック,,,,,DTX-419-C1,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/paris-eyeglasses-dtx-419-c1-or-prime-particle-1.jpg?v=1723136043,1,Paris,FALSE,Paris | Primeparticle,Parisは、軽量で丈夫なチタンのフレームとミラーレッグを採用したスクエアのデザインのメガネです。鼻パッドは調整可能でフィット感を調整できます。フレームレスのデザインが、スタイリッシュな印象を与えます。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/paris-eyeglasses-dtx-419-c1-or-prime-particle-1.jpg?v=1723136043,,,,,,active
paris,,,,,,,,,アッシュグレー,,,,,DTX-419-C2,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/paris-eyeglasses-dtx-419-c2-or-prime-particle-3.jpg?v=1723136043,,,,,,active
paris,,,,,,,,,ゴールド,,,,,DTX-419-C3,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/paris-eyeglasses-dtx-419-c3-or-prime-particle-5.jpg?v=1723136043,,,,,,active
paris,,,,,,,,,シルバー,,,,,DTX-419-C4,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/paris-eyeglasses-dtx-419-c4-or-prime-particle-7.jpg?v=1723136043,,,,,,active
paris,,,,,,,,,ココアブラウン,,,,,DTX-419-C5,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/paris-eyeglasses-dtx-419-c5-or-prime-particle-9.jpg?v=1723136043,,,,,,active
odell,Odell,<p>Odellはチタンフレームのメガネで、ミラー脚付きのスクエアのハーフリムデザインです。丈夫で軽量なチタン素材を使用し、優れたフィット感と快適な装着感を提供します。専門家によると、チタン素材は優れた強度と耐久性を備えており、長期間の使用にも適しています。</p>,Primeparticle,,眼镜框,"Ash Grey, Black, Cocoa Brown, Eyeglasses, Gold, Large:140+mm, Men, Semi-Rimless, Silver, Unisex, Women, YCRF_eyewear, ¥6000 - ¥7999, アッシュグレー, ココアブラウン, ゴールド, シルバー, ブラック",TRUE,カラー,ブラック,,,,,DTX-416-C1,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/odell-eyeglasses-dtx-416-c1-or-prime-particle-1.jpg?v=1723136033,1,Odell,FALSE,Odell | Primeparticle,Odellはチタンフレームのメガネで、ミラー脚付きのスクエアのハーフリムデザインです。丈夫で軽量なチタン素材を使用し、優れたフィット感と快適な装着感を提供します。専門家によると、チタン素材は優れた強度と耐久性を備えており、長期間の使用にも適しています。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/odell-eyeglasses-dtx-416-c1-or-prime-particle-1.jpg?v=1723136033,,,,,,active
odell,,,,,,,,,アッシュグレー,,,,,DTX-416-C2,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/odell-eyeglasses-dtx-416-c2-or-prime-particle-3.jpg?v=1723136033,,,,,,active
odell,,,,,,,,,ゴールド,,,,,DTX-416-C3,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/odell-eyeglasses-dtx-416-c3-or-prime-particle-5.jpg?v=1723136033,,,,,,active
odell,,,,,,,,,シルバー,,,,,DTX-416-C4,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/odell-eyeglasses-dtx-416-c4-or-prime-particle-7.jpg?v=1723136033,,,,,,active
odell,,,,,,,,,ココアブラウン,,,,,DTX-416-C5,13,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/odell-eyeglasses-dtx-416-c5-or-prime-particle-10.jpg?v=1723136033,,,,,,active
noel,Noel,<p>Noelは、アセテート製のフレームとチタン製のミラー脚を使用したスクエア型のメガネです。軽量で耐久性があり、スタイリッシュなデザインが特徴です。すべての顔型に合うフルリムのデザインで、視界を広く保ちます。</p>,Primeparticle,,眼镜框,"Ash Grey, Black, Clear, Dark Tortoise, Eyeglasses, Fog Blue, Full-Rim, Large:140+mm, Men, Unisex, Women, YCRF_eyewear, ¥6000 - ¥7999, アッシュグレー, クリア, フォグブルー, ブラック, 深いべっ甲柄",TRUE,カラー,深いべっ甲柄,,,,,DRX2085-C1,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/noel-eyeglasses-drx2085-c1-or-prime-particle-1.jpg?v=1723136081,1,Noel,FALSE,Noel | Primeparticle,Noelは、アセテート製のフレームとチタン製のミラー脚を使用したスクエア型のメガネです。軽量で耐久性があり、スタイリッシュなデザインが特徴です。すべての顔型に合うフルリムのデザインで、視界を広く保ちます。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/noel-eyeglasses-drx2085-c1-or-prime-particle-1.jpg?v=1723136081,,,,,,active
noel,,,,,,,,,ブラック,,,,,DRX2085-C2,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/noel-eyeglasses-drx2085-c2-or-prime-particle-3.jpg?v=1723136081,,,,,,active
noel,,,,,,,,,アッシュグレー,,,,,DRX2085-C3,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/noel-eyeglasses-drx2085-c3-or-prime-particle-5.jpg?v=1723136024,,,,,,active
noel,,,,,,,,,フォグブルー,,,,,DRX2085-C4,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/noel-eyeglasses-drx2085-c4-or-prime-particle-7.jpg?v=1723136024,,,,,,active
noel,,,,,,,,,クリア,,,,,DRX2085-C5,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/noel-eyeglasses-drx2085-c5-or-prime-particle-8.jpg?v=1723136024,,,,,,active
mattie,Mattie,<p>メガネMattieは、アセテート素材のフレームとチタン製のミラー脚を備えた、ブロー形状のフルリムメガネです。高品質の素材を使用し、耐久性があり、高いデザイン性を兼ね備えています。見た目も機能も優れ、快適な視界を提供します。</p>,Primeparticle,,眼镜框,"Black, Black Silver, Clear, Dark Tortoise, Eyeglasses, Fog Blue, Full-Rim, Large:140+mm, Men, Pearl Grey, Unisex, Women, YCRF_eyewear, ¥6000 - ¥7999, クリア, パールグレー, フォグブルー, ブラック, ブラックシルバー, 深いべっ甲柄",TRUE,カラー,深いべっ甲柄,,,,,DLX410-C1,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/mattie-eyeglasses-dlx410-c1-or-prime-particle-1.jpg?v=1723136075,1,Mattie,FALSE,Mattie | Primeparticle,メガネMattieは、アセテート素材のフレームとチタン製のミラー脚を備えた、ブロー形状のフルリムメガネです。高品質の素材を使用し、耐久性があり、高いデザイン性を兼ね備えています。見た目も機能も優れ、快適な視界を提供します。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/mattie-eyeglasses-dlx410-c1-or-prime-particle-1.jpg?v=1723136075,,,,,,active
mattie,,,,,,,,,ブラック,,,,,DLX410-C2,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/mattie-eyeglasses-dlx410-c2-or-prime-particle-3.jpg?v=1723136075,,,,,,active
mattie,,,,,,,,,ブラックシルバー,,,,,DLX410-C3,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/mattie-eyeglasses-dlx410-c3-or-prime-particle-5.jpg?v=1723136075,,,,,,active
mattie,,,,,,,,,パールグレー,,,,,DLX410-C4,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/mattie-eyeglasses-dlx410-c4-or-prime-particle-7.jpg?v=1723136075,,,,,,active
mattie,,,,,,,,,フォグブルー,,,,,DLX410-C5,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/mattie-eyeglasses-dlx410-c5-or-prime-particle-10.jpg?v=1723136075,,,,,,active
mattie,,,,,,,,,クリア,,,,,DLX410-C6,16,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/mattie-eyeglasses-dlx410-c6-or-prime-particle-12.jpg?v=1723136075,,,,,,active
merrill,Merrill,<p>「メリル」はチタン製のフレームとミラー脚を特徴とし、高品質な素材で作られたジオメトリックな形のフルリムメガネです。調整可能な鼻パッドが付いており、快適な装着感を提供します。耐久性とスタイリッシュさを兼ね備え、どんな場面でもお使いいただけます。</p>,Primeparticle,,眼镜框,"Ash Grey, Black, Eyeglasses, Full-Rim, Large:140+mm, Men, Silver, Unisex, Women, YCRF_eyewear, ¥6000 - ¥7999, アッシュグレー, シルバー, ブラック",TRUE,カラー,ブラック,,,,,BTW07518-C1,14,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/merrill-eyeglasses-btw07518-c1-or-prime-particle-1.jpg?v=1723136065,1,Merrill,FALSE,Merrill | Primeparticle,「メリル」はチタン製のフレームとミラー脚を特徴とし、高品質な素材で作られたジオメトリックな形のフルリムメガネです。調整可能な鼻パッドが付いており、快適な装着感を提供します。耐久性とスタイリッシュさを兼ね備え、どんな場面でもお使いいただけます。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/merrill-eyeglasses-btw07518-c1-or-prime-particle-1.jpg?v=1723136065,,,,,,active
merrill,,,,,,,,,アッシュグレー,,,,,BTW07518-C2,14,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/merrill-eyeglasses-btw07518-c2-or-prime-particle-3.jpg?v=1723136065,,,,,,active
merrill,,,,,,,,,シルバー,,,,,BTW07518-C3,14,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/merrill-eyeglasses-btw07518-c3-or-prime-particle-5.jpg?v=1723136066,,,,,,active
mckenzie,McKenzie,<p>McKenzieは、チタン製のフレームとミラー脚、ジオメトリックな形状とハーフリムが特徴のメガネです。調整可能な鼻パッドで快適な装着感を実現。軽量かつ丈夫な素材で長時間の使用にも最適です。</p>,Primeparticle,,眼镜框,"Black, Black Silver, Eyeglasses, Men, Semi-Rimless, Silver Grey, Small:128-134mm, Unisex, Women, YCRF_eyewear, ¥6000 - ¥7999, シルバーグレー, ブラック, ブラックシルバー",TRUE,カラー,ブラック,,,,,198641-C1,11,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/mckenzie-eyeglasses-198641-c1-or-prime-particle-1.jpg?v=1723136059,1,McKenzie,FALSE,McKenzie | Primeparticle,McKenzieは、チタン製のフレームとミラー脚、ジオメトリックな形状とハーフリムが特徴のメガネです。調整可能な鼻パッドで快適な装着感を実現。軽量かつ丈夫な素材で長時間の使用にも最適です。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/mckenzie-eyeglasses-198641-c1-or-prime-particle-1.jpg?v=1723136059,,,,,,active
mckenzie,,,,,,,,,ブラックシルバー,,,,,198641-C2,11,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/mckenzie-eyeglasses-198641-c2-or-prime-particle-3.jpg?v=1723136059,,,,,,active
mckenzie,,,,,,,,,シルバーグレー,,,,,198641-C3,11,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/mckenzie-eyeglasses-198641-c3-or-prime-particle-6.jpg?v=1723136059,,,,,,active
lilian,Lilian,<p>Lilianは、軽量で丈夫なチタン製のフレームとミラー脚を備えたスクエア型のメガネです。調整可能な鼻パッドが付いており、快適なフィット感を提供します。専門家の観点から、高品質で、力強いデザインが特徴です。</p>,Primeparticle,,眼镜框,"Ash Grey, Black, Eyeglasses, Large:140+mm, Men, Semi-Rimless, Silver, Silver Grey, Unisex, Women, YCRF_eyewear, ¥6000 - ¥7999, アッシュグレー, シルバー, シルバーグレー, ブラック",TRUE,カラー,ブラック,,,,,198640-C1,8,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/lilian-eyeglasses-198640-c1-or-prime-particle-1.jpg?v=1723136052,1,Lilian,FALSE,Lilian | Primeparticle,Lilianは、軽量で丈夫なチタン製のフレームとミラー脚を備えたスクエア型のメガネです。調整可能な鼻パッドが付いており、快適なフィット感を提供します。専門家の観点から、高品質で、力強いデザインが特徴です。,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/lilian-eyeglasses-198640-c1-or-prime-particle-1.jpg?v=1723136052,,,,,,active
lilian,,,,,,,,,アッシュグレー,,,,,198640-C2,8,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/lilian-eyeglasses-198640-c2-or-prime-particle-3.jpg?v=1723136052,,,,,,active
lilian,,,,,,,,,シルバーグレー,,,,,198640-C3,8,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/lilian-eyeglasses-198640-c3-or-prime-particle-5.jpg?v=1723136052,,,,,,active
lilian,,,,,,,,,シルバー,,,,,198640-C4,8,shopify,1,deny,manual,7660.00,,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0674/0964/1745/files/lilian-eyeglasses-198640-c4-or-prime-particle-8.jpg?v=1723136053,,,,,,active
